phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
1872,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 6, Col 1: ภัทรสไมล์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1874,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 7, Col 1: ล้านกาแฟ 2013 ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1876,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 8, Col 1: สวนอาหาร นิว ทานตะวัน ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1878,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 9, Col 1: สุราษฎร์ ท่าทอง ขนส่ง ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1880,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 10, Col 6: ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1882,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 11, Col 1: โลจิสทิคส์ แคเรียส์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1886,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 1: ไทย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1887,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 1: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1898,รวม,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1899,รวม,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 1: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1902,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1904,มูลค่าของงานส่วนทีเสร็จแต่ยังไม่ถึงกําหนดเรียกชําระเงิน - หมุนเวียน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: มูลค่าของงานส่วนทีเสร็จแต่ยังไม่ถึงกําหนดเรียกชําร...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1905,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 5, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1936,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1938,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 12, Col 0: รวมส่วนของบริษัทใหญ่...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1939,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 13, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1941,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1947,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนิน งาน,4,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1950,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 7, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
1973,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 23, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2005,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2007,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2010,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2012,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2014,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2016,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2018,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2020,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2022,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2024,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2035,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2037,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2041,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2078,18/125 ถนนร่มเกล า แขวงคลองสามประเวศ เขตลาดกระบัง จังหวัดกรุงเทพมหานคร 10520,7,,reviewed,1,,,needs_manual_review,"Row 5, Col 1: 18/125 ถนนร่มเกล า แขวงคลองสามประเวศ เขตลาดกระบัง ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2105,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 1, Col 1: พาวเวอร์เมคซิสเท็ม ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2107,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 2, Col 1: บารอกัส คอนเนอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2114,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 6, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2127,ค่าใช จ่ายค างจ่าย,3,,reviewed,1,ค่าใช้จ่ายค่างจ่าย,ค่าใช้จ่ายค่างจ่าย,dictionary_character_fix,"Row 19, Col 0: ค่าใช จ่ายค างจ่าย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2140,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2141,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 11, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2142,รวมหนิสินและส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมหนีสินและส่วนของผู้ถือหุ้น,รวมหนีสินและส่วนของผู้ถือหุ้น,dictionary_character_fix,"Row 12, Col 0: รวมหนิสินและส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2144,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 14, Col 0: จํานวนหุ ้น - จดทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2145,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 15, Col 0: มูลค่าทีตราไว ( บาท ) - จดทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2146,บาท,1,,reviewed,1,,,needs_manual_review,"Row 15, Col 0: มูลค่าทีตราไว ( บาท ) - จดทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2148,จํานวนหุ ้น - ทีออกและเรียกชําระแล ว,5,,reviewed,1,จำนวนหุ้น - ที่ออกและเรียกชำระแล้ว,จำนวนหุ้น - ที่ออกและเรียกชำระแล้ว,dictionary_character_fix,"Row 16, Col 0: จํานวนหุ ้น - ทีออกและเรียกชําระแล ว...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2149,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 17, Col 0: มูลค่าทีตราไว ( บาท ) - ทีออกและเรียก ชําระแล ว...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2150,บาท,1,,reviewed,1,,,needs_manual_review,"Row 17, Col 0: มูลค่าทีตราไว ( บาท ) - ทีออกและเรียก ชําระแล ว...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2153,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 3: ไทย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2155,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 3: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2162,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2163,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 1: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2166,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2188,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2190,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 24, Col 0: รวมส่วนของบริษัทใหญ่...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2191,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 25, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2193,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2198,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนิน งาน,4,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2216,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 14, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2257,339 หมู่ 1 ถนนสุรนารายณ์ ตําบลบ านเกาะ อําเภอเมือง นครราชสีมา จังหวัดนครราชสีมา 30000,10,,reviewed,1,,,needs_manual_review,"Row 6, Col 1: 339 หมู่ 1 ถนนสุรนารายณ์ ตําบลบ านเกาะ อําเภอเมือง...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2263,การเช่าและการดําเนินการเกียวกับอสังหาริมทรัพย์ ทีเป็นของ ตนเองหรือเช่าจากผู้ อืนทีไม่ใช่เพือเป ็นทีพักอาศัย,5,,reviewed,1,,,needs_manual_review,"Row 9, Col 1: ( ล่าสุด ) 1. การเช่าและการดําเนินการเกียวกับอสังห...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2264,การเช่าและการดําเนินการเกียวกับอสังหาริมทรัพย์ ทีเป็นของ ตนเองหรือเช่าจากผู้ อืนทีไม่ใช่เพือเป ็นทีพักอาศัย,5,,reviewed,1,,,needs_manual_review,"Row 9, Col 1: ( ล่าสุด ) 1. การเช่าและการดําเนินการเกียวกับอสังห...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2267,การเช่าและการดําเนินการเกียวกับอสังหาริมทรัพย์ที เป็นของ ตนเองหรือเช่าจากผู้ อืนทีไม่ใช่เพือเป ็นทีพักอาศัย,5,,reviewed,1,,,needs_manual_review,"Row 10, Col 1: ( ล่าสุด ) การเช่าและการดําเนินการเกียวกับอสังหาริ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2268,การเช่าและการดําเนินการเกียวกับอสังหาริมทรัพย์ที เป็นของ ตนเองหรือเช่าจากผู้ อืนทีไม่ใช่เพือเป ็นทีพักอาศัย,5,,reviewed,1,,,needs_manual_review,"Row 10, Col 1: ( ล่าสุด ) การเช่าและการดําเนินการเกียวกับอสังหาริ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2276,บาท,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: มูลค่าโครงการรวม ( บาท )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2305,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2306,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 23, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2309,จํานวนหุ ้น - จดทะเบียน,4,,reviewed,1,จำนวนหุ้น - จดทะเบียน,จำนวนหุ้น - จดทะเบียน,dictionary_character_fix,"Row 26, Col 0: จํานวนหุ ้น - จดทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2310,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 27, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2311,บาท,1,,reviewed,1,,,needs_manual_review,"Row 27, Col 0: มูลค่าทีตราไว ( บาท ) - จด ทะเบียน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2314,มูลค่าทีตราไว,1,,reviewed,1,มูลค่าที่ตราไว,มูลค่าที่ตราไว,dictionary_character_fix,"Row 1, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2315,บาท,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: มูลค่าทีตราไว ( บาท ) - ที ออกและเรียกชําระแล ว...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2336,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 0, Col 1: วัฒนาวิชันกรุ๊ป ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2338,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 1, Col 1: บิส บาย ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2341,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2343,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2346,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2348,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2350,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2352,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2354,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2356,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2358,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2360,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2371,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2373,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 22, Col 0: อัตราส่วนหนีสินต่อส่วนของผู ถือหุ ้น ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2377,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนความสามารถชําระ ดอกเบีย ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2385,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 3: ไทย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2387,รวม,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 3: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2400,รวม,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2401,รวม,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 1: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2404,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2409,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 7, Col 0: สินค าคงเหลือ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2410,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 8, Col 0: สินค าคงเหลือ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2412,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 10, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2413,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 11, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2450,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 14, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2453,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 17, Col 0: รวมส่วนของบริษัทใหญ่...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2454,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 18, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2456,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2460,การปรับปรุงด วยค่าใช จ่ายภาษี เงินได,4,,reviewed,1,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,การปรับปรุงด้วยค่าใช้จ่ายภาษีเงินได้,dictionary_spacing,"Row 2, Col 0: การปรับปรุงด วยค่าใช จ่ายภาษี เงินได...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2462,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนินงาน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2467,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 9, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2493,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2517,ทีเก็บกักนําและภาชนะบรรจุทีทํา จากโลหะ ซึงมิได จัดประเภท ไว ในทีอืน,6,,reviewed,1,,,needs_manual_review,"Row 8, Col 1: ( ล่าสุด ) 1. การผลิตถังนําขนาดใหญ่ ( ทีมีความจุเก...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2520,ทีเก็บกักนําและภาชนะบรรจุทีทํา จากโลหะ ซึงมิได จัดประเภท ไว ในทีอืน,6,,reviewed,1,,,needs_manual_review,"Row 8, Col 1: ( ล่าสุด ) 1. การผลิตถังนําขนาดใหญ่ ( ทีมีความจุเก...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2526,นายแสงชัย โชติช่วงชัชวาล นายปเนต จงวัฒนา นายสุเมธ เจียมบุตร นางสาววรรณพร ตฤณวิสุทธิกุล นายพิทักษ์ ชมชืน กรรมการสองในห้าคนนีลงลายมือชือร่วมกัน,11,,reviewed,1,,,needs_manual_review,"Row 10, Col 1: นายแสงชัย โชติช่วงชัชวาล นายปเนต จงวัฒนา นายสุเมธ ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2559,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2561,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2564,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2566,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2568,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2570,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2572,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2574,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
2576,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
